epoch,lam,loss,mse_loss,ltn_loss,val_loss,val_mse_loss,val_ltn_loss,val_rmse_0,val_rmse_1,val_rmse_2,val_rmse_3,val_rmse_4
50,0.3,0.07537139163297765,0.07537139163297765,0.0,0.17175551354885102,0.17175551354885102,0.0,12.41711139678955,10.400491714477539,12.800105094909668,14.249297142028809,14.04250431060791
51,0.3,0.07729629361454178,0.07729629361454178,0.0,0.16907631158828734,0.16907631158828734,0.0,11.639435768127441,10.479681015014648,10.538830757141113,13.095881462097168,11.841021537780762
52,0.3,0.07753252632477704,0.07753252632477704,0.0,0.17121318131685256,0.17121318131685256,0.0,11.556387901306152,10.276861190795898,11.122976303100586,13.832036018371582,12.505692481994629
53,0.3,0.0858177398057545,0.0858177398057545,0.0,0.17004042118787766,0.17004042118787766,0.0,11.449268341064453,10.243861198425293,10.977684020996094,13.933266639709473,12.127813339233398
54,0.3,0.07926050157231443,0.07926050157231443,0.0,0.1737022265791893,0.1737022265791893,0.0,11.999580383300781,10.396809577941895,12.75458812713623,13.962665557861328,13.071455955505371
55,0.3,0.0818823540911955,0.0818823540911955,0.0,0.173105189204216,0.173105189204216,0.0,11.827788352966309,10.368837356567383,12.06135368347168,13.627671241760254,12.717216491699219
56,0.3,0.07614040111794192,0.07614040111794192,0.0,0.17416906654834746,0.17416906654834746,0.0,12.10093879699707,10.230958938598633,12.606287956237793,13.917709350585938,13.355883598327637
57,0.3,0.08186157266883289,0.08186157266883289,0.0,0.17160912305116655,0.17160912305116655,0.0,12.291254043579102,10.244584083557129,12.495744705200195,14.182563781738281,13.202787399291992
58,0.3,0.07912586673217661,0.07912586673217661,0.0,0.17443060129880905,0.17443060129880905,0.0,12.774312019348145,10.287200927734375,13.037681579589844,14.398330688476562,13.748035430908203
59,0.3,0.07737747557899531,0.07737747557899531,0.0,0.17036860734224318,0.17036860734224318,0.0,12.513078689575195,10.288594245910645,12.214801788330078,13.856200218200684,12.928773880004883
60,0.3,0.076799607671359,0.076799607671359,0.0,0.17490874081850052,0.17490874081850052,0.0,12.295514106750488,10.337316513061523,12.03393840789795,14.171614646911621,12.920984268188477
